source_city,target_city,edge_weight,shared_projects
Hong Kong,Palo Alto,42,42
Amsterdam,Pune,42,42
Hyderabad,Los Angeles,42,42
Denver,Toronto,42,42
Raleigh,Shanghai,41,41
Pittsburgh,Toronto,41,41
Kolkata,Mumbai,41,41
Bengaluru,Lisbon,41,41
Munich,Stockholm,41,41
Beijing,Dubai,41,41
Chicago,Mumbai,41,41
Helsinki,San Francisco,41,41
Bengaluru,Dubai,41,41
Boston,Denver,41,41
Barcelona,Zurich,41,41
Boston,Washington,41,41
Budapest,Tokyo,41,41
Taipei,Vancouver,41,41
Amsterdam,Stockholm,41,41
Cambridge,Shenzhen,41,41
Cambridge,San Jose,41,41
Beijing,Edinburgh,41,41
Amsterdam,Taipei,41,41
Kolkata,London,41,41
Boulder,London,41,41
Paris,Raleigh,41,41
Raleigh,Toronto,41,41
Redmond,Zurich,41,41
Boston,Hyderabad,40,40
Budapest,New York,40,40
Hamburg,Munich,40,40
Helsinki,New York,40,40
Austin,San Diego,40,40
Amsterdam,Prague,40,40
Berlin,Chengdu,40,40
Boston,Stockholm,40,40
Bengaluru,Raleigh,40,40
Dallas,Singapore,40,40
Berlin,Chennai,40,40
Boston,Chengdu,40,40
Nanjing,Seoul,40,40
Denver,Paris,40,40
Rome,San Francisco,40,40
Chengdu,Wuhan,40,40
New York,Oslo,40,40
Shanghai,Tianjin,40,40
Prague,Singapore,40,40
Boston,Portland,40,40
Dublin,Toronto,40,40
Chicago,Portland,40,40
Beijing,Houston,40,40
Munich,Redmond,40,40
Moscow,Singapore,40,40
Berlin,San Diego,40,40
Guangzhou,Paris,40,40
Hamburg,Los Angeles,40,40
Madrid,Vancouver,40,40
Seoul,Wuhan,40,40
Chicago,Taipei,40,40
Barcelona,Mumbai,40,40
Dubai,Shanghai,40,40
Sydney,Washington,39,39
Atlanta,Boston,39,39
Berlin,Philadelphia,39,39
Taipei,Zurich,39,39
Beijing,Milan,39,39
Hong Kong,Taipei,39,39
Chicago,Vienna,39,39
Hong Kong,San Diego,39,39
Raleigh,Singapore,39,39
Dallas,Shanghai,39,39
Munich,Prague,39,39
Hangzhou,Hyderabad,39,39
San Jose,Washington,39,39
Atlanta,Montreal,39,39
Sydney,Taipei,39,39
Austin,Vienna,39,39
Austin,Palo Alto,39,39
Ho Chi Minh City,San Francisco,39,39
Amsterdam,Atlanta,39,39
Delhi,Mumbai,39,39
Chicago,San Diego,39,39
Budapest,London,39,39
Beijing,Chennai,39,39
London,Oxford,39,39
Milan,Singapore,39,39
Berlin,Tel Aviv,39,39
Shenzhen,Xi'an,39,39
Moscow,Seattle,38,38
Singapore,Tel Aviv,38,38
Amsterdam,San Jose,38,38
Chicago,Stockholm,38,38
Boulder,Seattle,38,38
Mountain View,Palo Alto,38,38
Austin,Sao Paulo,38,38
Chennai,Toronto,38,38
Hangzhou,Montreal,38,38
Bengaluru,Denver,38,38
Portland,Zurich,38,38
New York,Waterloo,38,38
Houston,Toronto,38,38
New Delhi,Singapore,38,38
Buenos Aires,New York,38,38
Philadelphia,Seoul,38,38
Bengaluru,Istanbul,38,38
Mountain View,Shenzhen,38,38
San Francisco,Xi'an,38,38
Athens,London,38,38
Beijing,Tel Aviv,38,38
Los Angeles,Portland,38,38
Austin,Denver,38,38
Amsterdam,Madrid,38,38
Palo Alto,Zurich,38,38
Munich,Warsaw,38,38
Barcelona,Melbourne,38,38
Bengaluru,Nanjing,38,38
Hangzhou,Xi'an,38,38
Los Angeles,Taipei,38,38
Lausanne,San Francisco,38,38
Miami,Seoul,38,38
Miami,Shanghai,38,38
Los Angeles,Redmond,38,38
Hamburg,Vancouver,37,37
Los Angeles,Sunnyvale,37,37
Austin,Warsaw,37,37
Bangkok,San Francisco,37,37
Oxford,San Francisco,37,37
Beijing,Copenhagen,37,37
Guangzhou,Toronto,37,37
Beijing,Miami,37,37
Austin,Raleigh,37,37
Oslo,Tokyo,37,37
Athens,San Francisco,37,37
Amsterdam,New Delhi,37,37
Amsterdam,Cambridge,37,37
Vienna,Zurich,37,37
Mountain View,Sunnyvale,37,37
Seattle,Wuhan,37,37
Athens,New York,37,37
Austin,Pittsburgh,37,37
Berlin,Dallas,37,37
Barcelona,Montreal,37,37
Stockholm,Zurich,37,37
London,Ottawa,37,37
Chicago,Dublin,37,37
Dallas,Toronto,37,37
Berlin,Houston,37,37
Lisbon,Shanghai,37,37
Atlanta,Hong Kong,37,37
Dublin,Los Angeles,37,37
Cambridge,Palo Alto,37,37
Singapore,Xi'an,37,37
Hefei,Shenzhen,37,37
Sunnyvale,Toronto,37,37
Munich,Portland,37,37
Brisbane,New York,37,37
Pittsburgh,Zurich,37,37
Hyderabad,Zurich,37,37
Houston,Paris,36,36
Palo Alto,Shenzhen,36,36
Guangzhou,Vancouver,36,36
Chicago,Hyderabad,36,36
Houston,Shanghai,36,36
Amsterdam,Hamburg,36,36
Boston,Vienna,36,36
Bengaluru,Houston,36,36
Hangzhou,Tianjin,36,36
Cambridge,San Diego,36,36
Atlanta,Sydney,36,36
Sydney,Vienna,36,36
Houston,Singapore,36,36
Cambridge,Sydney,36,36
Dubai,Toronto,36,36
Tokyo,Waterloo,36,36
Hangzhou,Hefei,36,36
Lagos,San Francisco,36,36
Ankara,San Francisco,36,36
Miami,Toronto,36,36
Berlin,Copenhagen,36,36
Moscow,Seoul,36,36
Montreal,Mountain View,36,36
Miami,Singapore,36,36
Los Angeles,Pittsburgh,36,36
Berlin,Raleigh,36,36
Dublin,Munich,36,36
San Jose,Shenzhen,36,36
Hangzhou,Sunnyvale,36,36
Delhi,Shanghai,35,35
Los Angeles,New Delhi,35,35
Boston,Lisbon,35,35
Delhi,Toronto,35,35
Austin,Miami,35,35
London,Rome,35,35
Mumbai,Zurich,35,35
Amsterdam,Vienna,35,35
Frankfurt,San Francisco,35,35
Chicago,Redmond,35,35
Beijing,Budapest,35,35
Chicago,Pune,35,35
Berlin,Lyon,35,35
Ho Chi Minh City,Tokyo,35,35
Cambridge,Hamburg,35,35
Washington,Zurich,35,35
Auckland,San Francisco,35,35
Atlanta,Melbourne,35,35
Istanbul,Singapore,35,35
Sao Paulo,Seoul,35,35
Brisbane,San Francisco,35,35
Beijing,Kolkata,35,35
Boulder,Tokyo,35,35
Boston,San Diego,35,35
Dallas,Seoul,35,35
Paris,Philadelphia,35,35
London,Oslo,35,35
San Francisco,Suzhou,35,35
Munich,Sunnyvale,35,35
Chengdu,Paris,35,35
Berlin,Sunnyvale,35,35
Berlin,Milan,35,35
Oslo,San Francisco,35,35
Prague,Vancouver,35,35
Munich,Pittsburgh,35,35
Austin,Chengdu,35,35
Ottawa,Tokyo,35,35
Ho Chi Minh City,London,35,35
Montreal,Washington,35,35
Oxford,Singapore,35,35
Bangkok,Tokyo,35,35
Delhi,Singapore,34,34
Chennai,Singapore,34,34
Chennai,Pune,34,34
Austin,New Delhi,34,34
Chennai,Shanghai,34,34
Moscow,Toronto,34,34
Helsinki,Paris,34,34
Istanbul,Seoul,34,34
Chicago,Palo Alto,34,34
Berlin,Guangzhou,34,34
London,Waterloo,34,34
Copenhagen,Paris,34,34
Bengaluru,Dallas,34,34
Mountain View,San Diego,34,34
Lagos,New York,34,34
Kolkata,New Delhi,34,34
Delhi,Paris,34,34
Istanbul,Paris,34,34
Mountain View,Washington,34,34
Chicago,Warsaw,34,34
Toronto,Waterloo,34,34
Bengaluru,Miami,34,34
Denver,Seoul,34,34
Munich,San Diego,34,34
Chengdu,Vancouver,34,34
Hyderabad,Shenzhen,34,34
Tianjin,Tokyo,34,34
Hyderabad,Sydney,34,34
Kolkata,Shanghai,34,34
San Diego,Zurich,34,34
Lyon,Seattle,34,34
New York,Xi'an,34,34
Philadelphia,Singapore,34,34
Hamburg,Zurich,34,34
Munich,New Delhi,34,34
Beijing,Lyon,34,34
Dublin,San Jose,33,33
Hyderabad,San Jose,33,33
Palo Alto,San Jose,33,33
Chicago,Pittsburgh,33,33
Kolkata,Seoul,33,33
Kolkata,Paris,33,33
Delhi,New Delhi,33,33
Bangkok,New York,33,33
Delhi,Pune,33,33
Boston,Chennai,33,33
Boston,Dallas,33,33
Oxford,Tokyo,33,33
Lisbon,Toronto,33,33
Milan,Paris,33,33
Denver,Los Angeles,33,33
New York,Oxford,33,33
Berlin,Nanjing,33,33
Perth,San Francisco,33,33
Ho Chi Minh City,New York,33,33
Chennai,Hyderabad,33,33
Raleigh,Seoul,33,33
Pune,Zurich,33,33
Manchester,San Francisco,33,33
Portland,Vancouver,33,33
Dublin,Hangzhou,33,33
Cupertino,San Francisco,33,33
Beijing,Helsinki,33,33
Hangzhou,Redmond,33,33
Istanbul,Seattle,33,33
Abu Dhabi,San Francisco,33,33
Beijing,Delhi,33,33
Berlin,Delhi,33,33
Helsinki,Tokyo,33,33
Hyderabad,Kolkata,33,33
Pune,Vancouver,33,33
San Francisco,Santiago,33,33
Guangzhou,Pittsburgh,33,33
Atlanta,Barcelona,33,33
Helsinki,London,33,33
Atlanta,Mumbai,33,33
Boston,Sunnyvale,33,33
Buenos Aires,Tokyo,33,33
Buenos Aires,San Francisco,33,33
Seattle,Tel Aviv,33,33
Portland,Sydney,33,33
Montreal,Redmond,33,33
Hangzhou,Vienna,33,33
Tel Aviv,Toronto,33,33
Chicago,Sao Paulo,33,33
Beijing,Cupertino,33,33
Boston,Sao Paulo,33,33
Mountain View,Taipei,33,33
Barcelona,Taipei,33,33
Munich,Palo Alto,33,33
Milan,Toronto,33,33
Boston,Guangzhou,33,33
Melbourne,Mumbai,33,33
Cupertino,Tokyo,32,32
Amsterdam,Warsaw,32,32
Istanbul,Shanghai,32,32
Berlin,Istanbul,32,32
Moscow,Paris,32,32
Chicago,New Delhi,32,32
Hangzhou,Philadelphia,32,32
Cambridge,Melbourne,32,32
Brussels,San Francisco,32,32
Beijing,Ottawa,32,32
Cairo,San Francisco,32,32
Boston,Warsaw,32,32
Dubai,Seoul,32,32
Madrid,Montreal,32,32
Austin,Dallas,32,32
Hyderabad,Vancouver,32,32
Cambridge,Pune,32,32
Brisbane,Seattle,32,32
Stockholm,Vancouver,32,32
Lausanne,London,32,32
Mumbai,Sydney,32,32
Philadelphia,Toronto,32,32
Beijing,Ho Chi Minh City,32,32
Dublin,Shenzhen,32,32
Pittsburgh,Vancouver,32,32
Barcelona,Palo Alto,32,32
Austin,Guangzhou,32,32
Mountain View,Pittsburgh,32,32
Copenhagen,Shanghai,32,32
Shanghai,Tel Aviv,32,32
Melbourne,Portland,32,32
Miami,Paris,32,32
Boston,Raleigh,32,32
Frankfurt,Tokyo,32,32
Hangzhou,Portland,32,32
Melbourne,Pune,32,32
Rio de Janeiro,San Francisco,32,32
Dubai,Los Angeles,32,32
Hangzhou,Madrid,32,32
Hefei,Tokyo,32,32
Atlanta,Washington,32,32
Berlin,Moscow,32,32
Dallas,Paris,31,31
Chicago,Houston,31,31
Redmond,Washington,31,31
Brussels,New York,31,31
Hangzhou,San Diego,31,31
Brisbane,Tokyo,31,31
Ankara,London,31,31
Buenos Aires,London,31,31
Auckland,New York,31,31
Chengdu,San Jose,31,31
Los Angeles,Vienna,31,31
Kolkata,Toronto,31,31
Cambridge,Mumbai,31,31
Amsterdam,Sao Paulo,31,31
Milan,Seoul,31,31
Manchester,Seattle,31,31
Barcelona,Hyderabad,31,31
Frankfurt,New York,31,31
Ankara,New York,31,31
Chicago,Sunnyvale,31,31
Boston,Prague,31,31
Los Angeles,Milan,31,31
Montreal,San Jose,31,31
London,Suzhou,31,31
Rome,Tokyo,31,31
Ottawa,Singapore,31,31
Amsterdam,Denver,31,31
Delhi,Hyderabad,31,31
Hamburg,Hong Kong,31,31
Barcelona,Vienna,31,31
Amsterdam,Palo Alto,31,31
Boulder,Seoul,31,31
Atlanta,Hyderabad,31,31
Madrid,Mumbai,31,31
Phoenix,San Francisco,31,31
Kolkata,Pune,31,31
Hong Kong,Mumbai,31,31
Montreal,Portland,31,31
Shenzhen,Vienna,31,31
Athens,Seattle,31,31
Barcelona,San Jose,31,31
Mountain View,Sydney,31,31
Hangzhou,Prague,31,31
Mumbai,Shenzhen,31,31
London,Manchester,31,31
San Jose,Sydney,31,31
Austin,Lisbon,31,31
Amsterdam,Lisbon,31,31
Berlin,Kolkata,31,31
Budapest,Paris,31,31
Hangzhou,Stockholm,31,31
Guangzhou,San Jose,30,30
Barcelona,Washington,30,30
Ho Chi Minh City,Seattle,30,30
Rome,Shanghai,30,30
Buenos Aires,Seattle,30,30
Cambridge,Portland,30,30
Cape Town,San Francisco,30,30
Amsterdam,Mountain View,30,30
Shenzhen,Warsaw,30,30
Madrid,Sydney,30,30
Cambridge,Pittsburgh,30,30
Amsterdam,Dublin,30,30
Delft,Tokyo,30,30
Cambridge,Sunnyvale,30,30
Barcelona,Guangzhou,30,30
Delft,New York,30,30
Los Angeles,Warsaw,30,30
Nanjing,Paris,30,30
San Francisco,Stuttgart,30,30
Bengaluru,Wuhan,30,30
Hangzhou,Moscow,30,30
Atlanta,Mountain View,30,30
London,Xi'an,30,30
Dublin,Pune,30,30
Pune,San Jose,30,30
Edinburgh,London,30,30
Austin,Prague,30,30
Delhi,Seoul,30,30
Portland,Shenzhen,30,30
Los Angeles,Sao Paulo,30,30
New York,Stuttgart,30,30
Ann Arbor,Beijing,30,30
Montreal,Stockholm,30,30
Hangzhou,Washington,30,30
Montreal,Mumbai,30,30
Barcelona,Stockholm,30,30
Edinburgh,New York,30,30
Edinburgh,Tokyo,30,30
Mumbai,San Jose,30,30
Auckland,London,30,30
Kuala Lumpur,New York,30,30
Sunnyvale,Vancouver,30,30
Philadelphia,Zurich,30,30
New York,Rome,30,30
Seattle,Waterloo,30,30
Bengaluru,Copenhagen,30,30
Singapore,Suzhou,30,30
Helsinki,Shanghai,30,30
New York,Suzhou,30,30
Hong Kong,Suzhou,30,30
Hong Kong,Xi'an,30,30
Chennai,Los Angeles,30,30
Chicago,Guangzhou,30,30
Bengaluru,Lyon,30,30
Denver,Hangzhou,30,30
Pittsburgh,Taipei,30,30
Cambridge,Madrid,30,30
San Diego,Vancouver,30,30
Cambridge,Redmond,30,30
Houston,Zurich,30,30
Lisbon,Seoul,30,30
Chennai,Seoul,30,30
Bucharest,San Francisco,30,30
Berlin,Miami,30,30
Hamburg,Shenzhen,30,30
San Jose,Taipei,30,30
Ho Chi Minh City,Shanghai,30,30
San Jose,Sunnyvale,30,30
Chicago,Hamburg,30,30
Chennai,New Delhi,30,30
Lisbon,Vancouver,30,30
Pune,Shenzhen,29,29
Melbourne,Taipei,29,29
Pune,Sydney,29,29
Pune,Taipei,29,29
Melbourne,Stockholm,29,29
Amsterdam,Guangzhou,29,29
Beijing,Waterloo,29,29
Barcelona,Warsaw,29,29
New York,Rio de Janeiro,29,29
Cape Town,London,29,29
Edinburgh,Singapore,29,29
Cairo,New York,29,29
Madrid,Pune,29,29
Hefei,Singapore,29,29
Barcelona,Madrid,29,29
Melbourne,Prague,29,29
Frankfurt,London,29,29
Hong Kong,Philadelphia,29,29
Moscow,Munich,29,29
Chennai,Munich,29,29
Cape Town,New York,29,29
Berlin,Oslo,29,29
Austin,Houston,29,29
Hong Kong,Moscow,29,29
Montreal,Pune,29,29
Redmond,San Jose,29,29
Oslo,Seattle,29,29
Bangkok,Beijing,29,29
Madrid,Shenzhen,29,29
Beijing,Boulder,29,29
Amsterdam,Houston,29,29
Paris,Tel Aviv,29,29
Guangzhou,Mountain View,29,29
Hamburg,Montreal,29,29
Ann Arbor,San Francisco,29,29
Guangzhou,Suzhou,29,29
Hyderabad,Montreal,29,29
Hyderabad,Mountain View,29,29
Sao Paulo,Vancouver,29,29
Denver,Vancouver,29,29
Atlanta,Pune,29,29
Melbourne,Mountain View,29,29
Cambridge,Washington,29,29
Montreal,Wuhan,29,29
Dublin,Hong Kong,29,29
Berlin,Wuhan,29,29
Amsterdam,Washington,29,29
Denver,Mountain View,29,29
Dubai,Paris,29,29
Austin,Chennai,29,29
Amsterdam,San Diego,29,29
New York,Perth,29,29
Barcelona,Hamburg,29,29
Chengdu,Munich,29,29
Ankara,Tokyo,29,29
Palo Alto,Vancouver,29,29
Ottawa,Paris,29,29
New Delhi,Vancouver,29,29
Beijing,Oxford,29,29
Pittsburgh,San Jose,29,29
Auckland,Tokyo,29,29
Oxford,Seattle,29,29
Atlanta,San Jose,29,29
San Diego,San Jose,28,28
Madrid,Melbourne,28,28
Minneapolis,San Francisco,28,28
Redmond,Shenzhen,28,28
Boston,Houston,28,28
Sydney,Wuhan,28,28
Los Angeles,Moscow,28,28
Dublin,Madrid,28,28
Dublin,Montreal,28,28
Pune,Stockholm,28,28
Mumbai,Taipei,28,28
Bengaluru,Moscow,28,28
Amsterdam,Chengdu,28,28
Bengaluru,Rome,28,28
Cambridge,Dublin,28,28
Beijing,Oslo,28,28
Beijing,Frankfurt,28,28
Amsterdam,Dallas,28,28
Bengaluru,Budapest,28,28
Chicago,Denver,28,28
Denver,Zurich,28,28
Berlin,Budapest,28,28
Berlin,Ottawa,28,28
Stuttgart,Tokyo,28,28
Budapest,Shanghai,28,28
Atlanta,Cambridge,28,28
New York,Santiago,28,28
Cairo,London,28,28
Barcelona,Prague,28,28
Los Angeles,Miami,28,28
Amsterdam,Pittsburgh,28,28
Delhi,Los Angeles,28,28
Denver,Melbourne,28,28
Mumbai,Pittsburgh,28,28
Oslo,Paris,28,28
Boston,Philadelphia,28,28
Sao Paulo,Zurich,28,28
Ottawa,Toronto,28,28
Abu Dhabi,Tokyo,28,28
Hyderabad,Melbourne,28,28
Abu Dhabi,Shanghai,28,28
Hyderabad,Stockholm,28,28
Vancouver,Warsaw,28,28
Brussels,London,28,28
Barcelona,Cambridge,28,28
Bangkok,Seattle,28,28
Lisbon,Singapore,28,28
Edinburgh,Shanghai,28,28
Hong Kong,Stockholm,28,28
Mumbai,Washington,28,28
Denver,Montreal,28,28
Barcelona,Pune,28,28
Shanghai,Waterloo,28,28
Beijing,Lausanne,28,28
Milan,Sydney,28,28
Los Angeles,Prague,28,28
Cambridge,Guangzhou,28,28
New York,Phoenix,28,28
Boston,New Delhi,28,28
Auckland,Beijing,28,28
Chennai,Kolkata,28,28
Barcelona,New Delhi,28,28
London,Stuttgart,28,28
Athens,Berlin,28,28
Lagos,London,28,28
Madrid,San Jose,28,28
Chengdu,Chicago,28,28
Rome,Seattle,27,27
Lyon,Seoul,27,27
Dubai,Singapore,27,27
Moscow,Shenzhen,27,27
Hong Kong,Washington,27,27
Lisbon,Munich,27,27
Houston,Los Angeles,27,27
Kolkata,Singapore,27,27
Lyon,Munich,27,27
Ottawa,Seattle,27,27
Budapest,Seattle,27,27
Hangzhou,Raleigh,27,27
Chicago,Dubai,27,27
Barcelona,Dublin,27,27
Istanbul,Toronto,27,27
Bangkok,Berlin,27,27
Cambridge,Hyderabad,27,27
Berlin,Dubai,27,27
Palo Alto,Sunnyvale,27,27
Chennai,Vancouver,27,27
Brisbane,London,27,27
Chicago,Miami,27,27
Cambridge,Denver,27,27
Chicago,Raleigh,27,27
Sao Paulo,Shenzhen,27,27
Melbourne,Warsaw,27,27
Athens,Beijing,27,27
Athens,Paris,27,27
Amsterdam,Moscow,27,27
Milan,Munich,27,27
Chengdu,Sydney,27,27
San Diego,Shenzhen,27,27
Guangzhou,Zurich,27,27
Pune,Washington,27,27
Chengdu,Hefei,27,27
Montreal,Vienna,27,27
Manchester,New York,27,27
Austin,Tel Aviv,27,27
Sunnyvale,Zurich,27,27
Nanjing,Suzhou,27,27
Bengaluru,Ho Chi Minh City,27,27
Atlanta,Portland,27,27
Ottawa,Shanghai,27,27
Bengaluru,Waterloo,27,27
Los Angeles,Nanjing,27,27
Miami,Vancouver,27,27
Istanbul,Munich,27,27
Abu Dhabi,Beijing,27,27
Mumbai,Prague,27,27
Bengaluru,Philadelphia,27,27
Madrid,Prague,27,27
Austin,Wuhan,27,27
Brussels,Tokyo,27,27
Dallas,Vancouver,27,27
Austin,Moscow,27,27
Montreal,Taipei,27,27
Denver,San Jose,27,27
Mountain View,Pune,27,27
Denver,Munich,26,26
Atlanta,Pittsburgh,26,26
Lyon,Shanghai,26,26
Shenzhen,Sunnyvale,26,26
Berlin,Waterloo,26,26
Cologne,San Francisco,26,26
Cupertino,Shanghai,26,26
Boston,Moscow,26,26
Barcelona,Mountain View,26,26
Prague,Stockholm,26,26
Ankara,Seattle,26,26
Cambridge,Taipei,26,26
Bengaluru,Buenos Aires,26,26
Stockholm,Sydney,26,26
Hamburg,Mountain View,26,26
Cairo,Tokyo,26,26
Atlanta,Sao Paulo,26,26
Montreal,Palo Alto,26,26
Chicago,Lisbon,26,26
Cupertino,New York,26,26
Minneapolis,Tokyo,26,26
Minneapolis,New York,26,26
Athens,Tokyo,26,26
Mountain View,Redmond,26,26
Dublin,Vancouver,26,26
Munich,Raleigh,26,26
Chengdu,Mountain View,26,26
Barcelona,Chengdu,26,26
Manchester,Tokyo,26,26
Dublin,Mountain View,26,26
Austin,Dubai,26,26
Barcelona,San Diego,26,26
Montreal,New Delhi,26,26
Melbourne,Palo Alto,26,26
Dublin,Taipei,26,26
Chengdu,Suzhou,26,26
Montreal,Prague,26,26
Copenhagen,Singapore,26,26
Paris,Rome,26,26
Delhi,Munich,26,26
Houston,Munich,26,26
Moscow,Zurich,26,26
Boston,Wuhan,26,26
Lagos,Tokyo,26,26
Munich,Sao Paulo,26,26
Milan,Vancouver,26,26
Hyderabad,Vienna,26,26
Lisbon,Melbourne,26,26
Beijing,Rome,26,26
Lagos,Seattle,26,26
Beijing,Buenos Aires,26,26
Mountain View,Vienna,26,26
Hong Kong,Vienna,26,26
Hangzhou,Istanbul,26,26
Melbourne,Washington,26,26
Miami,Munich,26,26
Hamburg,Hangzhou,26,26
Bengaluru,Milan,26,26
Delft,San Francisco,26,26
Lyon,Toronto,26,26
Prague,Zurich,26,26
Munich,Nanjing,26,26
London,Toulouse,26,26
Dubai,Zurich,26,26
Ann Arbor,New York,26,26
Hangzhou,Milan,26,26
Seattle,Xi'an,26,26
Hong Kong,Madrid,26,26
Budapest,Toronto,26,26
Athens,Boston,26,26
Chicago,Prague,26,26
Helsinki,Toronto,26,26
Seoul,Tel Aviv,26,26
Boulder,Shanghai,26,26
Shenzhen,Washington,26,26
Portland,San Diego,26,26
Chengdu,Zurich,25,25
New Delhi,Zurich,25,25
Paris,Stuttgart,25,25
Auckland,Singapore,25,25
Dublin,Sydney,25,25
Lausanne,New York,25,25
Milan,Shenzhen,25,25
Guangzhou,Montreal,25,25
Nanjing,Sydney,25,25
Bengaluru,Lagos,25,25
Oxford,Shanghai,25,25
Oxford,Paris,25,25
Montreal,Warsaw,25,25
Berlin,Ho Chi Minh City,25,25
Boulder,Singapore,25,25
Nanjing,Zurich,25,25
Melbourne,San Diego,25,25
Barcelona,Portland,25,25
Melbourne,San Jose,25,25
Portland,Vienna,25,25
Hyderabad,Taipei,25,25
Hamburg,Stockholm,25,25
Portland,Stockholm,25,25
Sao Paulo,Sydney,25,25
Helsinki,Seattle,25,25
Helsinki,Seoul,25,25
Guangzhou,Sydney,25,25
Helsinki,Singapore,25,25
Oslo,Shanghai,25,25
Perth,Seattle,25,25
Madrid,Stockholm,25,25
Abu Dhabi,Singapore,25,25
Cologne,New York,25,25
Dallas,Los Angeles,25,25
Melbourne,Pittsburgh,25,25
Cambridge,Vienna,25,25
Berlin,Buenos Aires,25,25
Cambridge,Milan,25,25
Boston,Milan,25,25
Hangzhou,Houston,25,25
San Jose,Vienna,25,25
Delhi,Zurich,25,25
Madrid,Washington,25,25
Hamburg,Madrid,25,25
Melbourne,Sao Paulo,25,25
Lausanne,Tokyo,25,25
Ho Chi Minh City,Seoul,25,25
Chicago,Copenhagen,25,25
Hong Kong,New Delhi,25,25
Amsterdam,Budapest,25,25
Boulder,Paris,25,25
Perth,Tokyo,25,25
Bengaluru,Tel Aviv,25,25
Miami,San Jose,25,25
Amsterdam,Chennai,25,25
London,Perth,25,25
Amsterdam,Raleigh,25,25
Hamburg,Sydney,25,25
Dubai,Hangzhou,25,25
Hangzhou,Warsaw,25,25
Pittsburgh,Washington,25,25
Bangkok,Shanghai,25,25
Atlanta,Prague,25,25
Palo Alto,Pittsburgh,25,25
Ho Chi Minh City,Paris,25,25
Bangkok,London,25,25
Seoul,Waterloo,25,25
Delhi,Kolkata,25,25
Denver,Hong Kong,25,25
Kolkata,Los Angeles,25,25
Barcelona,Pittsburgh,25,25
Palo Alto,Sydney,25,25
Ankara,Beijing,25,25
Bengaluru,Ottawa,25,25
Cambridge,New Delhi,25,25
Ho Chi Minh City,Singapore,25,25
Hangzhou,New Delhi,25,25
Berlin,Boulder,24,24
Copenhagen,Munich,24,24
Copenhagen,Toronto,24,24
Bucharest,London,24,24
Seattle,Toulouse,24,24
San Francisco,Toulouse,24,24
Berlin,Lagos,24,24
Atlanta,Lisbon,24,24
Cape Town,Tokyo,24,24
Mumbai,Stockholm,24,24
Bangkok,Seoul,24,24
Boston,Copenhagen,24,24
Boston,Istanbul,24,24
Madrid,Redmond,24,24
Beijing,Manchester,24,24
Ann Arbor,Shanghai,24,24
London,Rio de Janeiro,24,24
Chennai,Montreal,24,24
Cambridge,Stockholm,24,24
Bangkok,Paris,24,24
Pittsburgh,Sydney,24,24
Montreal,Sao Paulo,24,24
Houston,Seoul,24,24
Raleigh,Zurich,24,24
New York,Toulouse,24,24
Barcelona,Delhi,24,24
Amsterdam,Copenhagen,24,24
Boston,Nanjing,24,24
Dublin,Melbourne,24,24
Milan,Zurich,24,24
Guangzhou,Taipei,24,24
Dubai,San Jose,24,24
Munich,Philadelphia,24,24
Lagos,Toronto,24,24
Lausanne,Zurich,24,24
Ankara,Shanghai,24,24
Atlanta,Hamburg,24,24
Shenzhen,Tianjin,24,24
Mountain View,Mumbai,24,24
Melbourne,Wuhan,24,24
Austin,Istanbul,24,24
Munich,Wuhan,24,24
Dublin,Palo Alto,24,24
Los Angeles,Philadelphia,24,24
Pittsburgh,San Diego,24,24
Atlanta,Guangzhou,24,24
Rio de Janeiro,Tokyo,24,24
Barcelona,Chennai,24,24
Paris,Toulouse,24,24
Hamburg,Pune,24,24
Shenzhen,Stockholm,24,24
Stockholm,Taipei,24,24
Los Angeles,Tel Aviv,24,24
Paris,Wuhan,24,24
Hamburg,Taipei,24,24
Barcelona,Sao Paulo,24,24
Melbourne,Vienna,24,24
Austin,Brisbane,24,24
Austin,Boulder,24,24
Seattle,Stuttgart,24,24
Hyderabad,Washington,24,24
Montreal,Pittsburgh,24,24
Beijing,Stuttgart,24,24
Kuala Lumpur,Tokyo,24,24
Barcelona,Miami,24,24
Austin,Philadelphia,24,24
Atlanta,Vienna,24,24
Amsterdam,Redmond,24,24
Cupertino,Seattle,24,24
Oslo,Singapore,24,24
Berlin,Helsinki,24,24
Houston,Vancouver,24,24
Dallas,Shenzhen,24,24
Portland,Washington,24,24
Budapest,Singapore,24,24
Athens,Bengaluru,24,24
Boston,Delhi,24,24
Atlanta,Madrid,24,24
Oslo,Seoul,24,24
Delhi,Hong Kong,24,24
Nanjing,Pittsburgh,24,24
Hangzhou,Sao Paulo,24,24
Bengaluru,Oslo,24,24
Chennai,Hangzhou,23,23
Cupertino,London,23,23
Kuala Lumpur,San Francisco,23,23
Salt Lake City,San Francisco,23,23
Vancouver,Wuhan,23,23
New Delhi,Sydney,23,23
Atlanta,Stockholm,23,23
Ottawa,Seoul,23,23
Auckland,Seattle,23,23
Auckland,Toronto,23,23
Copenhagen,Seoul,23,23
Frankfurt,Seattle,23,23
Istanbul,Vancouver,23,23
Barcelona,Copenhagen,23,23
Hamburg,Melbourne,23,23
Hamburg,Hyderabad,23,23
Frankfurt,Shanghai,23,23
Chicago,Nanjing,23,23
Ann Arbor,Tokyo,23,23
Beijing,Delft,23,23
