source_city,target_city,edge_weight,shared_projects
Beijing,Shanghai,591,591
New York,San Francisco,573,573
San Francisco,Tokyo,557,557
Beijing,Tokyo,495,495
London,San Francisco,476,476
New York,Tokyo,430,430
San Francisco,Seattle,420,420
Shanghai,Tokyo,413,413
Beijing,Hangzhou,413,413
London,Tokyo,405,405
Beijing,San Francisco,403,403
London,New York,392,392
Hangzhou,Shanghai,349,349
San Francisco,Shanghai,347,347
New York,Seattle,338,338
Beijing,Shenzhen,335,335
Seattle,Tokyo,334,334
Beijing,Singapore,331,331
Berlin,San Francisco,319,319
Bengaluru,San Francisco,314,314
Paris,San Francisco,308,308
Beijing,New York,304,304
Shanghai,Shenzhen,303,303
Beijing,London,301,301
London,Seattle,298,298
Singapore,Tokyo,296,296
Hangzhou,Tokyo,287,287
San Francisco,Singapore,285,285
New York,Shanghai,271,271
Shanghai,Singapore,270,270
Paris,Tokyo,264,264
San Francisco,Toronto,260,260
New York,Singapore,257,257
London,Shanghai,256,256
New York,Paris,255,255
Berlin,New York,253,253
Berlin,London,250,250
Beijing,Hong Kong,248,248
Bengaluru,New York,248,248
Berlin,Tokyo,247,247
Bengaluru,Tokyo,246,246
New York,Toronto,243,243
Shenzhen,Tokyo,240,240
Beijing,Seattle,240,240
London,Paris,240,240
Seoul,Tokyo,239,239
San Francisco,Seoul,239,239
London,Singapore,234,234
Bengaluru,London,229,229
Hangzhou,Shenzhen,222,222
Hong Kong,Shanghai,221,221
Hangzhou,San Francisco,220,220
Beijing,Seoul,213,213
London,Toronto,205,205
Berlin,Seattle,204,204
Austin,San Francisco,203,203
Boston,San Francisco,203,203
Los Angeles,San Francisco,202,202
New York,Seoul,201,201
Seattle,Shanghai,198,198
Tokyo,Toronto,197,197
Bengaluru,Seattle,194,194
London,Seoul,193,193
Munich,San Francisco,191,191
Beijing,Guangzhou,189,189
Seattle,Singapore,187,187
Austin,New York,187,187
Hong Kong,Tokyo,187,187
San Francisco,Zurich,187,187
San Francisco,Vancouver,186,186
Boston,New York,183,183
Seoul,Shanghai,183,183
San Francisco,Shenzhen,181,181
Berlin,Paris,180,180
Seattle,Toronto,178,178
Paris,Seattle,177,177
Beijing,Berlin,176,176
Los Angeles,Tokyo,175,175
Beijing,Bengaluru,173,173
Los Angeles,New York,173,173
Hangzhou,Singapore,173,173
Hangzhou,London,171,171
Boston,London,171,171
Beijing,Paris,171,171
Beijing,Chengdu,169,169
Amsterdam,San Francisco,169,169
Beijing,Toronto,168,168
Chicago,San Francisco,168,168
Boston,Tokyo,168,168
Seattle,Seoul,164,164
Hangzhou,New York,164,164
Guangzhou,Shanghai,164,164
Shenzhen,Singapore,163,163
Tokyo,Vancouver,161,161
New York,Zurich,161,161
Bengaluru,Paris,160,160
New York,Vancouver,157,157
Chengdu,Shanghai,157,157
Munich,Tokyo,156,156
Austin,London,156,156
Chicago,New York,156,156
Austin,Tokyo,155,155
Berlin,Singapore,155,155
Bengaluru,Berlin,154,154
London,Munich,153,153
Berlin,Shanghai,152,152
Bengaluru,Shanghai,151,151
Beijing,Los Angeles,150,150
Cambridge,San Francisco,150,150
Hong Kong,San Francisco,150,150
Amsterdam,Tokyo,149,149
London,Shenzhen,149,149
New York,Shenzhen,149,149
Austin,Seattle,148,148
London,Los Angeles,148,148
Munich,New York,147,147
Beijing,Nanjing,147,147
Mountain View,San Francisco,147,147
Shanghai,Toronto,147,147
Paris,Shanghai,146,146
Hong Kong,Singapore,145,145
Seoul,Singapore,145,145
Tokyo,Zurich,145,145
Paris,Seoul,144,144
Boston,Seattle,143,143
Paris,Singapore,143,143
Chicago,Tokyo,140,140
Amsterdam,New York,139,139
Amsterdam,London,139,139
Hong Kong,New York,139,139
Beijing,Boston,138,138
San Francisco,San Jose,138,138
Los Angeles,Seattle,138,138
London,Vancouver,138,138
Paris,Toronto,137,137
Bengaluru,Seoul,137,137
London,Zurich,137,137
Bengaluru,Singapore,137,137
Melbourne,San Francisco,136,136
Berlin,Toronto,136,136
Singapore,Toronto,135,135
Montreal,San Francisco,134,134
Chicago,London,134,134
Seattle,Vancouver,134,134
Berlin,Seoul,133,133
Munich,Seattle,133,133
Bengaluru,Toronto,132,132
Hong Kong,Shenzhen,132,132
Beijing,Munich,132,132
San Francisco,Sydney,131,131
Sydney,Tokyo,131,131
Nanjing,Shanghai,129,129
Barcelona,San Francisco,128,128
Seattle,Zurich,128,128
Hangzhou,Seattle,128,128
Seoul,Toronto,128,128
Palo Alto,San Francisco,127,127
Hangzhou,Hong Kong,127,127
Cambridge,Tokyo,127,127
Guangzhou,Hangzhou,126,126
Barcelona,New York,126,126
Melbourne,New York,126,126
Munich,Paris,125,125
Chengdu,Hangzhou,125,125
Hong Kong,London,125,125
Beijing,Wuhan,123,123
Cambridge,New York,123,123
London,Montreal,121,121
Mumbai,San Francisco,121,121
Amsterdam,Berlin,121,121
Guangzhou,Tokyo,121,121
Los Angeles,Shanghai,121,121
Montreal,New York,120,120
Berlin,Munich,119,119
Austin,Beijing,119,119
Boston,Shanghai,118,118
Cambridge,London,118,118
New York,San Jose,118,118
Madrid,San Francisco,118,118
Montreal,Tokyo,117,117
San Francisco,Taipei,116,116
Beijing,Cambridge,116,116
New York,Sydney,116,116
Barcelona,Tokyo,115,115
Munich,Shanghai,115,115
Chicago,Seattle,115,115
Beijing,Zurich,115,115
San Jose,Tokyo,115,115
Shanghai,Wuhan,114,114
London,Melbourne,114,114
Bengaluru,Boston,114,114
Amsterdam,Seattle,114,114
Nanjing,Tokyo,113,113
Palo Alto,Tokyo,112,112
Redmond,Seattle,112,112
Melbourne,Tokyo,112,112
Austin,Shanghai,112,112
Taipei,Tokyo,111,111
London,Sydney,111,111
Mountain View,New York,111,111
Pune,San Francisco,110,110
Hangzhou,Seoul,110,110
Chengdu,Tokyo,109,109
Pune,Tokyo,109,109
Beijing,Vancouver,109,109
Atlanta,San Francisco,109,109
Bengaluru,Pune,108,108
Los Angeles,Singapore,108,108
London,San Jose,108,108
Austin,Toronto,107,107
Austin,Bengaluru,107,107
Amsterdam,Paris,107,107
Berlin,Boston,107,107
Austin,Berlin,107,107
Hangzhou,Nanjing,106,106
San Francisco,Washington,106,106
Barcelona,London,105,105
Guangzhou,Shenzhen,105,105
Boston,Singapore,105,105
Seattle,Shenzhen,105,105
Pittsburgh,San Francisco,105,105
Boston,Toronto,104,104
Chengdu,Shenzhen,104,104
Beijing,San Jose,104,104
London,Mountain View,104,104
New York,Washington,104,104
Bengaluru,Hangzhou,102,102
Los Angeles,Paris,102,102
Berlin,Zurich,102,102
Bengaluru,Munich,102,102
Bengaluru,Los Angeles,102,102
Austin,Paris,101,101
Beijing,Chicago,101,101
Bengaluru,Mumbai,101,101
Madrid,New York,101,101
Boston,Seoul,101,101
Amsterdam,Beijing,101,101
Atlanta,New York,101,101
Shanghai,Zurich,100,100
Shanghai,Vancouver,100,100
Guangzhou,San Francisco,100,100
Seoul,Shenzhen,100,100
Los Angeles,Seoul,100,100
Toronto,Vancouver,100,100
Berlin,Chicago,99,99
San Jose,Seattle,99,99
Munich,Toronto,99,99
Paris,Zurich,99,99
Pittsburgh,Tokyo,99,99
Munich,Singapore,98,98
San Francisco,Vienna,98,98
Austin,Singapore,98,98
San Diego,San Francisco,98,98
Chicago,Shanghai,98,98
Mountain View,Tokyo,98,98
Boston,Paris,97,97
Hyderabad,San Francisco,97,97
Beijing,Sydney,97,97
Seattle,Sydney,97,97
Berlin,Vancouver,97,97
Bengaluru,Vancouver,96,96
San Jose,Shanghai,96,96
New York,Pune,96,96
Los Angeles,Toronto,96,96
Redmond,San Francisco,96,96
Atlanta,London,96,96
Mumbai,Tokyo,95,95
Berlin,Los Angeles,95,95
Amsterdam,Singapore,95,95
Nanjing,Shenzhen,95,95
Amsterdam,Shanghai,95,95
Montreal,Seattle,95,95
Chengdu,San Francisco,95,95
San Francisco,Stockholm,95,95
Atlanta,Tokyo,95,95
New York,Palo Alto,95,95
Chicago,Singapore,95,95
Hong Kong,Seoul,94,94
Berlin,Hangzhou,94,94
Redmond,Tokyo,94,94
Shanghai,Sydney,94,94
Dublin,San Francisco,94,94
Mountain View,Seattle,94,94
London,Taipei,94,94
London,Mumbai,93,93
Tokyo,Washington,93,93
London,Pune,93,93
Berlin,Shenzhen,93,93
Beijing,Melbourne,93,93
Beijing,Palo Alto,92,92
Beijing,Taipei,92,92
Bengaluru,Zurich,92,92
Bengaluru,Chicago,92,92
Munich,Seoul,92,92
Singapore,Zurich,91,91
Paris,Shenzhen,91,91
Cambridge,Seattle,91,91
Hangzhou,Paris,90,90
Melbourne,Seattle,90,90
Hong Kong,Seattle,90,90
Hamburg,San Francisco,90,90
Beijing,Pittsburgh,90,90
Mumbai,New York,90,90
Hyderabad,New York,90,90
Amsterdam,Bengaluru,90,90
London,Madrid,90,90
Beijing,Mountain View,90,90
New York,Redmond,90,90
Tokyo,Wuhan,89,89
Chicago,Toronto,89,89
Hamburg,New York,89,89
Bengaluru,Hyderabad,89,89
Amsterdam,Toronto,89,89
San Francisco,Sunnyvale,89,89
Toronto,Zurich,89,89
Austin,Seoul,89,89
Chicago,Paris,88,88
Dublin,New York,88,88
New York,Stockholm,88,88
London,Palo Alto,88,88
New York,Taipei,87,87
Hyderabad,Tokyo,87,87
Beijing,Montreal,87,87
New York,Pittsburgh,87,87
Singapore,Vancouver,87,87
London,Redmond,87,87
New York,San Diego,87,87
Barcelona,Beijing,86,86
Prague,San Francisco,86,86
Paris,Vancouver,86,86
Guangzhou,Singapore,86,86
Mountain View,Shanghai,86,86
Atlanta,Seattle,86,86
Chengdu,Singapore,86,86
London,Stockholm,86,86
Cambridge,Shanghai,86,86
Hangzhou,Wuhan,85,85
Madrid,Tokyo,85,85
New York,Vienna,85,85
San Francisco,Warsaw,85,85
New Delhi,San Francisco,84,84
Hangzhou,Toronto,84,84
Seoul,Vancouver,84,84
Denver,San Francisco,84,84
Hangzhou,Los Angeles,84,84
Seoul,Zurich,84,84
Austin,Boston,83,83
Los Angeles,Zurich,83,83
Bengaluru,Shenzhen,82,82
London,Pittsburgh,82,82
Beijing,Redmond,82,82
Berlin,Montreal,82,82
Barcelona,Paris,82,82
Hyderabad,London,82,82
Austin,Los Angeles,82,82
Munich,Zurich,82,82
Bengaluru,Cambridge,81,81
Seattle,Washington,81,81
Dublin,London,81,81
Amsterdam,Seoul,81,81
Singapore,Sydney,81,81
Austin,Chicago,81,81
Shenzhen,Wuhan,81,81
London,Prague,81,81
Shanghai,Taipei,81,81
Shenzhen,Toronto,80,80
London,Washington,80,80
San Francisco,Sao Paulo,80,80
Chicago,Seoul,80,80
Melbourne,Shanghai,80,80
Bengaluru,New Delhi,79,79
Austin,Munich,79,79
Stockholm,Tokyo,79,79
Chengdu,New York,79,79
Guangzhou,London,79,79
Cambridge,Paris,79,79
Cambridge,Singapore,78,78
Tokyo,Vienna,78,78
Nanjing,San Francisco,78,78
Madrid,Paris,78,78
London,Vienna,78,78
New York,Prague,78,78
Sydney,Toronto,78,78
Montreal,Toronto,78,78
Atlanta,Beijing,78,78
Melbourne,Singapore,78,78
Guangzhou,New York,78,78
Barcelona,Seattle,77,77
Seoul,Sydney,77,77
Hamburg,London,77,77
Boston,Munich,77,77
New York,Sunnyvale,76,76
Los Angeles,Vancouver,76,76
Pittsburgh,Seattle,76,76
Barcelona,Shanghai,76,76
Melbourne,Paris,76,76
Montreal,Paris,76,76
New Delhi,Tokyo,75,75
Lisbon,San Francisco,75,75
Berlin,Cambridge,75,75
Berlin,Melbourne,75,75
Austin,Vancouver,74,74
Pune,Seattle,74,74
Beijing,Pune,74,74
Dublin,Tokyo,74,74
Bengaluru,Montreal,74,74
Pittsburgh,Shanghai,74,74
Palo Alto,Seattle,74,74
Hong Kong,Toronto,74,74
Barcelona,Singapore,74,74
Boston,Los Angeles,73,73
Austin,Zurich,73,73
Montreal,Shanghai,73,73
Boston,Hangzhou,73,73
Sunnyvale,Tokyo,73,73
Barcelona,Bengaluru,73,73
Mountain View,Paris,73,73
Bengaluru,Melbourne,73,73
Chicago,Zurich,72,72
Amsterdam,Boston,72,72
Chengdu,London,72,72
Tokyo,Warsaw,72,72
Barcelona,Toronto,71,71
San Diego,Seattle,71,71
Montreal,Seoul,71,71
Denver,New York,71,71
Barcelona,Berlin,71,71
Singapore,Taipei,71,71
Boston,Cambridge,71,71
Montreal,Singapore,71,71
Prague,Tokyo,71,71
Boston,Vancouver,71,71
Mumbai,Seattle,71,71
Bengaluru,San Jose,71,71
Hong Kong,Paris,70,70
Atlanta,Singapore,70,70
Melbourne,Toronto,70,70
Beijing,Sunnyvale,70,70
Guangzhou,Hong Kong,70,70
Cambridge,Toronto,70,70
Amsterdam,Munich,70,70
Berlin,Sydney,70,70
Redmond,Shanghai,70,70
Hamburg,Tokyo,70,70
Palo Alto,Shanghai,70,70
Hyderabad,Seattle,70,70
Seattle,Sunnyvale,70,70
Chicago,Los Angeles,70,70
Amsterdam,Hangzhou,69,69
Hangzhou,Munich,69,69
London,New Delhi,69,69
Boston,Shenzhen,68,68
Seattle,Taipei,68,68
Amsterdam,Austin,68,68
Mumbai,Paris,68,68
Beijing,Dublin,68,68
Seoul,Taipei,68,68
Barcelona,Seoul,68,68
Austin,Hangzhou,68,68
New Delhi,New York,68,68
Milan,San Francisco,68,68
Chicago,Munich,68,68
Atlanta,Berlin,68,68
Atlanta,Shanghai,68,68
Guangzhou,Seoul,68,68
Bengaluru,Sydney,67,67
San Jose,Seoul,67,67
Boston,Chicago,67,67
Lisbon,London,67,67
Paris,Sydney,67,67
Nanjing,Singapore,67,67
Chennai,San Francisco,67,67
Los Angeles,Munich,67,67
San Diego,Tokyo,66,66
Houston,San Francisco,66,66
Madrid,Seattle,66,66
Mountain View,Singapore,66,66
Beijing,San Diego,66,66
Philadelphia,San Francisco,66,66
Beijing,Washington,66,66
Dallas,San Francisco,66,66
Bengaluru,Stockholm,66,66
Berlin,Pune,66,66
Cambridge,Seoul,66,66
Berlin,Mumbai,66,66
Boston,Zurich,65,65
Bengaluru,Hong Kong,65,65
Munich,Vancouver,65,65
Boston,Hong Kong,65,65
Shenzhen,Vancouver,65,65
Amsterdam,Shenzhen,65,65
Berlin,Hong Kong,65,65
Seattle,Stockholm,65,65
Chengdu,Hong Kong,64,64
London,Warsaw,64,64
London,Sao Paulo,64,64
Shanghai,Sunnyvale,64,64
Melbourne,Seoul,64,64
Palo Alto,Singapore,64,64
Denver,London,64,64
Austin,Montreal,64,64
Hamburg,Seattle,64,64
Miami,San Francisco,64,64
Hangzhou,Vancouver,64,64
Moscow,San Francisco,63,63
New York,Sao Paulo,63,63
Mountain View,Seoul,63,63
Sao Paulo,Tokyo,63,63
Atlanta,Bengaluru,63,63
London,Sunnyvale,63,63
Atlanta,Seoul,63,63
Beijing,Mumbai,63,63
Paris,Pune,63,63
Austin,Melbourne,63,63
Paris,Stockholm,63,63
Hong Kong,Los Angeles,62,62
Mumbai,Toronto,62,62
Los Angeles,Shenzhen,62,62
Pittsburgh,Singapore,62,62
Amsterdam,Melbourne,62,62
Bengaluru,Mountain View,62,62
Berlin,Hyderabad,62,62
Lisbon,New York,62,62
Nanjing,New York,62,62
Bengaluru,Chennai,62,62
San Jose,Singapore,62,62
New York,Philadelphia,62,62
Dublin,Seattle,62,62
Chennai,Tokyo,62,62
Berlin,Mountain View,62,62
Mountain View,Toronto,62,62
Beijing,Madrid,62,62
Paris,San Jose,61,61
Montreal,Munich,61,61
Beijing,Suzhou,61,61
Shenzhen,Sydney,61,61
Bengaluru,Dublin,61,61
Philadelphia,Tokyo,61,61
Beijing,Xi'an,61,61
Munich,Shenzhen,61,61
Atlanta,Paris,61,61
Taipei,Toronto,61,61
Paris,Prague,61,61
Pune,Shanghai,61,61
New York,Warsaw,61,61
Lisbon,Tokyo,61,61
Berlin,San Jose,61,61
Los Angeles,Mountain View,61,61
London,San Diego,61,61
Hong Kong,Nanjing,60,60
Amsterdam,Barcelona,60,60
Atlanta,Toronto,60,60
Munich,Sydney,60,60
Chennai,London,60,60
Toronto,Washington,60,60
San Francisco,Wuhan,59,59
Berlin,Stockholm,59,59
Chicago,Hangzhou,59,59
Amsterdam,Los Angeles,59,59
San Diego,Shanghai,59,59
Bengaluru,Madrid,59,59
Austin,Barcelona,59,59
Amsterdam,Zurich,59,59
Hamburg,Paris,59,59
Hangzhou,Zurich,59,59
Mumbai,Shanghai,59,59
Paris,Taipei,59,59
Seattle,Vienna,59,59
Montreal,Vancouver,58,58
Beijing,Warsaw,58,58
Madrid,Singapore,58,58
Chengdu,Guangzhou,58,58
Berlin,Vienna,58,58
Beijing,Philadelphia,58,58
Delhi,San Francisco,58,58
Milan,Tokyo,58,58
Chennai,New York,58,58
Bengaluru,Kolkata,58,58
Dublin,Paris,58,58
Sydney,Vancouver,58,58
Pune,Seoul,58,58
New Delhi,Seattle,58,58
Milan,New York,58,58
London,Nanjing,58,58
Berlin,Sao Paulo,58,58
Singapore,Wuhan,58,58
Hangzhou,Taipei,58,58
Hamburg,Toronto,58,58
Cambridge,Los Angeles,58,58
Paris,Vienna,57,57
Vancouver,Zurich,57,57
Berlin,Taipei,57,57
Paris,Washington,57,57
Beijing,Hyderabad,57,57
Boston,Montreal,57,57
Hyderabad,Shanghai,57,57
Toronto,Vienna,57,57
Chicago,Vancouver,57,57
Cambridge,Chicago,57,57
San Francisco,Tel Aviv,57,57
Hyderabad,Pune,57,57
Montreal,Sydney,57,57
Madrid,Shanghai,57,57
Houston,Tokyo,57,57
San Jose,Toronto,57,57
Berlin,Madrid,57,57
Mumbai,Pune,57,57
Beijing,Moscow,56,56
Barcelona,Hangzhou,56,56
Paris,Warsaw,56,56
Miami,Tokyo,56,56
Singapore,Stockholm,56,56
Hyderabad,Paris,56,56
Bengaluru,Taipei,56,56
Houston,London,56,56
Amsterdam,Chicago,56,56
Bengaluru,Delhi,56,56
Hyderabad,Toronto,56,56
Mountain View,San Jose,56,56
Dallas,New York,56,56
New York,Tel Aviv,56,56
London,Milan,56,56
Istanbul,San Francisco,56,56
Beijing,Vienna,56,56
Austin,Mountain View,56,56
Guangzhou,Seattle,56,56
Berlin,Palo Alto,56,56
Shanghai,Xi'an,55,55
Los Angeles,San Jose,55,55
Austin,San Jose,55,55
Beijing,Stockholm,55,55
Dubai,San Francisco,55,55
Mountain View,Zurich,55,55
Hangzhou,Sydney,55,55
Hong Kong,Wuhan,55,55
Boston,Melbourne,55,55
Madrid,Seoul,55,55
Bengaluru,Hamburg,55,55
London,Wuhan,55,55
Moscow,Shanghai,54,54
Denver,Seattle,54,54
Dubai,Tokyo,54,54
Dubai,London,54,54
Montreal,Zurich,54,54
Chengdu,Seattle,54,54
Berlin,Hamburg,54,54
Seattle,Warsaw,54,54
Shanghai,Washington,54,54
New York,Wuhan,54,54
Los Angeles,Madrid,54,54
Denver,Tokyo,54,54
London,Tel Aviv,54,54
Guangzhou,Nanjing,54,54
Shanghai,Suzhou,54,54
Pune,Singapore,54,54
Dublin,Shanghai,54,54
Mumbai,Singapore,54,54
Pune,Toronto,53,53
Beijing,Hamburg,53,53
Hong Kong,Munich,53,53
Kolkata,San Francisco,53,53
Barcelona,Shenzhen,53,53
Miami,New York,53,53
Kolkata,Tokyo,53,53
Bengaluru,Palo Alto,53,53
Hangzhou,San Jose,53,53
Shanghai,Vienna,53,53
Moscow,New York,53,53
Cambridge,Zurich,53,53
Moscow,Tokyo,53,53
Hyderabad,Seoul,53,53
Melbourne,Shenzhen,52,52
Sao Paulo,Seattle,52,52
Guangzhou,Wuhan,52,52
Los Angeles,Montreal,52,52
Houston,New York,52,52
Shenzhen,Zurich,52,52
Beijing,New Delhi,52,52
Bengaluru,Sunnyvale,52,52
Melbourne,Munich,52,52
Madrid,Toronto,52,52
Hangzhou,Melbourne,52,52
Bengaluru,Washington,52,52
Atlanta,Austin,52,52
Singapore,Washington,52,52
Mumbai,Seoul,52,52
Delhi,London,52,52
Melbourne,Vancouver,52,52
Hyderabad,Mumbai,52,52
Paris,Pittsburgh,52,52
Barcelona,Munich,52,52
Beijing,Prague,52,52
Seoul,Vienna,52,52
Austin,Sydney,52,52
Prague,Seattle,52,52
Dubai,New York,51,51
Mumbai,Vancouver,51,51
Stockholm,Toronto,51,51
Barcelona,Los Angeles,51,51
Madrid,Zurich,51,51
Hangzhou,Palo Alto,51,51
Berlin,Prague,51,51
Bengaluru,San Diego,51,51
London,Miami,51,51
Amsterdam,Vancouver,51,51
Los Angeles,Sydney,51,51
Mumbai,Munich,51,51
Austin,Pune,51,51
Beijing,Hefei,51,51
Bengaluru,Redmond,51,51
Singapore,Vienna,50,50
Paris,Sao Paulo,50,50
Atlanta,Vancouver,50,50
Barcelona,Vancouver,50,50
Kolkata,New York,50,50
Palo Alto,Paris,50,50
Boston,San Jose,50,50
Munich,Pune,50,50
Amsterdam,Hong Kong,50,50
Palo Alto,Seoul,50,50
Delhi,Tokyo,50,50
Chicago,Montreal,50,50
Palo Alto,Toronto,50,50
Austin,Shenzhen,50,50
Berlin,Warsaw,50,50
Shanghai,Stockholm,50,50
Boulder,New York,50,50
Beijing,Denver,50,50
Hamburg,Shanghai,50,50
Austin,Cambridge,50,50
Hong Kong,Vancouver,50,50
San Diego,Singapore,49,49
Suzhou,Tokyo,49,49
Hefei,Shanghai,49,49
Hyderabad,Singapore,49,49
Denver,Singapore,49,49
Bengaluru,Vienna,49,49
Shenzhen,Taipei,49,49
Austin,Hong Kong,49,49
Pittsburgh,Seoul,49,49
Hangzhou,Mountain View,49,49
Houston,Seattle,49,49
Dallas,Tokyo,49,49
Munich,San Jose,49,49
New Delhi,Paris,49,49
Austin,Mumbai,49,49
Redmond,Singapore,49,49
Cambridge,Hangzhou,49,49
Hyderabad,Munich,49,49
Boston,Taipei,49,49
Boston,Pune,49,49
San Francisco,Waterloo,49,49
Istanbul,London,49,49
Dublin,Seoul,49,49
Mumbai,New Delhi,48,48
Hong Kong,Sydney,48,48
Mountain View,Munich,48,48
Dallas,Seattle,48,48
Hong Kong,Melbourne,48,48
Amsterdam,Mumbai,48,48
Chicago,San Jose,48,48
Copenhagen,San Francisco,48,48
Seoul,Warsaw,48,48
London,Moscow,48,48
Barcelona,Boston,48,48
Austin,Taipei,48,48
Chicago,Sydney,48,48
Delhi,New York,48,48
Chengdu,Toronto,48,48
Munich,Vienna,48,48
Ottawa,San Francisco,48,48
Dallas,London,48,48
Berlin,Pittsburgh,48,48
Melbourne,Sydney,48,48
Berlin,Washington,48,48
San Diego,Toronto,48,48
Barcelona,Hong Kong,48,48
Chicago,Melbourne,48,48
Atlanta,Los Angeles,48,48
Boston,Sydney,48,48
Hangzhou,Suzhou,48,48
Guangzhou,Los Angeles,47,47
Berlin,Dublin,47,47
Munich,Washington,47,47
Philadelphia,Seattle,47,47
Berlin,New Delhi,47,47
Boston,Madrid,47,47
Berlin,Denver,47,47
Redmond,Toronto,47,47
Seoul,Stockholm,47,47
Amsterdam,Sydney,47,47
Cambridge,Montreal,47,47
Chicago,Mountain View,47,47
Amsterdam,Montreal,47,47
Los Angeles,Palo Alto,47,47
Atlanta,Chicago,47,47
London,Philadelphia,47,47
San Jose,Vancouver,47,47
Hangzhou,Pittsburgh,46,46
Chengdu,Seoul,46,46
Mountain View,Vancouver,46,46
New York,Ottawa,46,46
Melbourne,Montreal,46,46
Cambridge,Hong Kong,46,46
Redmond,Sydney,46,46
Los Angeles,Mumbai,46,46
Atlanta,Zurich,46,46
Chicago,Hong Kong,46,46
Atlanta,Munich,46,46
Cambridge,Munich,46,46
Chennai,Seattle,46,46
Austin,Hyderabad,46,46
Hong Kong,Pittsburgh,46,46
Vancouver,Washington,46,46
Beijing,Sao Paulo,46,46
Austin,Dublin,46,46
Boulder,San Francisco,46,46
Austin,Redmond,46,46
Istanbul,Tokyo,46,46
Philadelphia,Shanghai,46,46
Lisbon,Seattle,46,46
Melbourne,Zurich,46,46
Boston,Dublin,46,46
Dublin,Singapore,46,46
Los Angeles,Melbourne,46,46
Bengaluru,Prague,46,46
Paris,Redmond,46,46
San Jose,Zurich,46,46
Barcelona,Chicago,46,46
Budapest,San Francisco,45,45
Chicago,Washington,45,45
Boston,Mountain View,45,45
Cambridge,Mountain View,45,45
Bengaluru,Guangzhou,45,45
New Delhi,Toronto,45,45
Seoul,Washington,45,45
Chengdu,Nanjing,45,45
San Diego,Seoul,45,45
Bengaluru,Pittsburgh,45,45
Bengaluru,Chengdu,45,45
Madrid,Munich,45,45
Paris,San Diego,45,45
Atlanta,Shenzhen,45,45
Hong Kong,Zurich,45,45
Hong Kong,San Jose,45,45
Austin,Madrid,45,45
Paris,Sunnyvale,45,45
Sao Paulo,Singapore,45,45
Hong Kong,Montreal,45,45
Austin,Stockholm,44,44
Atlanta,Hangzhou,44,44
Bengaluru,Warsaw,44,44
Dubai,Seattle,44,44
Pittsburgh,Shenzhen,44,44
Chengdu,Los Angeles,44,44
Edinburgh,San Francisco,44,44
Prague,Seoul,44,44
Toronto,Warsaw,44,44
Sao Paulo,Shanghai,44,44
Redmond,Seoul,44,44
Hamburg,Seoul,44,44
Barcelona,Sydney,44,44
Copenhagen,New York,44,44
Tel Aviv,Tokyo,44,44
Munich,Taipei,44,44
Chicago,Shenzhen,44,44
Amsterdam,Hyderabad,44,44
Chicago,Madrid,44,44
Hyderabad,New Delhi,44,44
Istanbul,New York,44,44
Sao Paulo,Toronto,44,44
Boston,Hamburg,44,44
Chennai,Paris,44,44
Copenhagen,Tokyo,44,44
Prague,Toronto,43,43
Los Angeles,Washington,43,43
Milan,Seattle,43,43
Hamburg,Singapore,43,43
Tokyo,Xi'an,43,43
Los Angeles,Pune,43,43
Hangzhou,Pune,43,43
Beijing,Lisbon,43,43
Singapore,Sunnyvale,43,43
Vancouver,Vienna,43,43
Austin,Sunnyvale,43,43
New Delhi,Pune,43,43
Miami,Seattle,43,43
Cambridge,Vancouver,43,43
New Delhi,Shanghai,43,43
Shanghai,Warsaw,43,43
Singapore,Warsaw,43,43
Boston,Redmond,43,43
Chennai,Mumbai,43,43
Copenhagen,Seattle,43,43
Nanjing,Wuhan,43,43
Montreal,Shenzhen,43,43
Beijing,Tianjin,43,43
Redmond,Vancouver,43,43
Nanjing,Seattle,42,42
Beijing,Dallas,42,42
Los Angeles,San Diego,42,42
Austin,Hamburg,42,42
Denver,Shanghai,42,42
Hangzhou,Mumbai,42,42
Prague,Shanghai,42,42
Seoul,Sunnyvale,42,42
Shenzhen,Suzhou,42,42
Los Angeles,Stockholm,42,42
New Delhi,Seoul,42,42
Hong Kong,Mountain View,42,42
Kolkata,Seattle,42,42
Dublin,Zurich,42,42
Hong Kong,Palo Alto,42,42
Berlin,Redmond,42,42
Beijing,Istanbul,42,42
Lisbon,Paris,42,42
Denver,Toronto,42,42
Austin,Washington,42,42
Sydney,Zurich,42,42
Berlin,Lisbon,42,42
Boston,Mumbai,42,42
Amsterdam,Pune,42,42
Guangzhou,Munich,42,42
Milan,Shanghai,42,42
Delhi,Seattle,42,42
Bengaluru,Sao Paulo,42,42
Copenhagen,London,41,41
Cambridge,San Jose,41,41
Cambridge,Shenzhen,41,41
Guangzhou,Paris,41,41
Pittsburgh,Toronto,41,41
Taipei,Vancouver,41,41
Redmond,Zurich,41,41
Bengaluru,Dubai,41,41
Munich,Stockholm,41,41
Boston,Denver,41,41
Chicago,Mumbai,41,41
Beijing,Dubai,41,41
Barcelona,Zurich,41,41
Kolkata,London,41,41
Hyderabad,Los Angeles,41,41
Beijing,Edinburgh,41,41
Amsterdam,Taipei,41,41
Boston,Palo Alto,41,41
Amsterdam,Stockholm,41,41
Kolkata,Mumbai,41,41
Helsinki,San Francisco,41,41
Budapest,Tokyo,41,41
Bengaluru,Lisbon,41,41
